gps.lat,gps.lon,lte.lCurrentCellid,lte.lEnbId,lte.lSectorId,lte.lPhyCellId,lte.lCqi,lte.lRi,lte.lMcs,lte.lRssi,lte.lRsrp,lte.lRsrq,lte.lSinr,lte.lNrRsrp,lte.lNrRsrq,lte.lNrSinr,date,lte.earfcn,phy-cellid,gps.speed-v
54.332942,10.153443,27109120,105895,0,378,15,1,4,-43,-72,-90,14,-56,-110,29,2022-09-13 16:12:22,1300,378,0.105564
54.332942,10.153443,27109120,105895,0,378,15,1,4,-43,-72,-90,14,-56,-110,29,2022-09-13 16:12:23,1300,378,0.066672
54.332942,10.153443,27109120,105895,0,378,15,1,1,-45,-72,-90,14,-55,-110,28,2022-09-13 16:12:24,1300,378,0.14816
54.332942,10.153443,27109120,105895,0,378,15,1,1,-45,-72,-90,14,-55,-110,28,2022-09-13 16:12:25,1300,378,0.051856
54.332942,10.153443,27109120,105895,0,378,15,1,1,-45,-72,-90,14,-55,-110,28,2022-09-13 16:12:26,1300,378,0.0463
54.332942,10.153443,27109120,105895,0,378,13,1,3,-42,-70,-90,14,-57,-110,29,2022-09-13 16:12:27,1300,378,0.131492
54.332942,10.153445,27109120,105895,0,378,13,1,3,-42,-70,-90,14,-57,-110,29,2022-09-13 16:12:28,1300,378,0.068524
54.332942,10.153445,27109120,105895,0,378,13,1,3,-42,-70,-90,14,-57,-110,29,2022-09-13 16:12:29,1300,378,0.070376
54.332942,10.153445,27109120,105895,0,378,13,1,1,-41,-71,-100,14,-57,-110,30,2022-09-13 16:12:30,1300,378,0.031484
54.332942,10.153445,27109120,105895,0,378,13,1,1,-41,-71,-100,14,-57,-110,30,2022-09-13 16:12:31,1300,378,0.112972
54.332941,10.153445,27109120,105895,0,378,13,1,1,-41,-71,-100,14,-57,-110,30,2022-09-13 16:12:32,1300,378,0.070376
54.332941,10.153443,27109120,105895,0,378,14,2,30,-41,-71,-90,14,-57,-110,28,2022-09-13 16:12:33,1300,378,0.053708
54.332941,10.153445,27109120,105895,0,378,14,2,30,-41,-71,-90,14,-57,-110,28,2022-09-13 16:12:34,1300,378,0.059264
54.332941,10.153445,27109120,105895,0,378,14,2,30,-41,-71,-90,14,-57,-110,28,2022-09-13 16:12:35,1300,378,0.098156
54.332941,10.153445,27109120,105895,0,378,13,2,17,-42,-72,-100,14,-57,-110,31,2022-09-13 16:12:36,1300,378,0.057412
54.332941,10.153445,27109120,105895,0,378,13,2,17,-42,-72,-100,14,-57,-110,31,2022-09-13 16:12:37,1300,378,0.081488
54.332939,10.153445,27109120,105895,0,378,13,2,17,-42,-72,-100,14,-57,-110,31,2022-09-13 16:12:38,1300,378,0.038892
54.332939,10.153445,27109120,105895,0,378,15,2,4,-42,-70,-90,16,-57,-110,28,2022-09-13 16:12:39,1300,378,0.05556
54.332939,10.153445,27109120,105895,0,378,15,2,4,-42,-70,-90,16,-57,-110,28,2022-09-13 16:12:40,1300,378,0.07408
54.332939,10.153445,27109120,105895,0,378,15,2,4,-42,-70,-90,16,-57,-110,28,2022-09-13 16:12:41,1300,378,0.057412
54.332939,10.153445,27109120,105895,0,378,15,1,1,-42,-71,-90,12,-59,-110,29,2022-09-13 16:12:42,1300,378,0.10186
54.332939,10.153445,27109120,105895,0,378,15,1,1,-42,-71,-90,12,-59,-110,29,2022-09-13 16:12:43,1300,378,0.061116
54.332939,10.153445,27109120,105895,0,378,15,1,1,-42,-71,-90,12,-59,-110,29,2022-09-13 16:12:44,1300,378,0.122232
54.332939,10.153445,27109120,105895,0,378,15,1,2,-41,-70,-90,16,-56,-110,30,2022-09-13 16:12:45,1300,378,0.07408
54.332939,10.153446,27109120,105895,0,378,15,1,2,-41,-70,-90,16,-56,-110,30,2022-09-13 16:12:46,1300,378,0.116676
54.332941,10.153446,27109120,105895,0,378,15,1,2,-41,-70,-90,16,-56,-110,30,2022-09-13 16:12:47,1300,378,0.038892
54.332941,10.153446,27109120,105895,0,378,15,1,3,-41,-71,-90,14,-55,-110,30,2022-09-13 16:12:48,1300,378,0.140752
54.332939,10.153446,27109120,105895,0,378,15,1,3,-41,-71,-90,14,-55,-110,30,2022-09-13 16:12:49,1300,378,0.0926
54.332941,10.153446,27109120,105895,0,378,15,1,3,-41,-71,-90,14,-55,-110,30,2022-09-13 16:12:50,1300,378,0.105564
54.332941,10.153446,27109120,105895,0,378,13,1,0,-42,-71,-100,16,-54,-110,31,2022-09-13 16:12:51,1300,378,0.024076
54.332941,10.153445,27109120,105895,0,378,13,1,0,-42,-71,-100,16,-54,-110,31,2022-09-13 16:12:52,1300,378,0.012964
54.332941,10.153445,27109120,105895,0,378,13,1,0,-42,-71,-100,16,-54,-110,31,2022-09-13 16:12:53,1300,378,0.022224
54.332941,10.153445,27109120,105895,0,378,15,2,15,-44,-71,-90,12,-55,-110,32,2022-09-13 16:12:54,1300,378,0.07408
54.332941,10.153445,27109120,105895,0,378,15,2,15,-44,-71,-90,12,-55,-110,32,2022-09-13 16:12:55,1300,378,0.229648
54.332941,10.153445,27109120,105895,0,378,15,2,15,-44,-71,-90,12,-55,-110,32,2022-09-13 16:12:56,1300,378,0.061116
54.332941,10.153445,27109120,105895,0,378,14,1,1,-36,-69,-90,14,-56,-110,31,2022-09-13 16:12:57,1300,378,0.059264
54.332941,10.153445,27109120,105895,0,378,14,1,1,-36,-69,-90,14,-56,-110,31,2022-09-13 16:12:58,1300,378,0.068524
54.332941,10.153443,27109120,105895,0,378,14,1,1,-36,-69,-90,14,-56,-110,31,2022-09-13 16:12:59,1300,378,0.098156
54.332941,10.153443,27109120,105895,0,378,15,2,17,-44,-69,-90,14,-57,-110,28,2022-09-13 16:13:00,1300,378,0.090748
54.332941,10.153443,27109120,105895,0,378,15,2,17,-44,-69,-90,14,-57,-110,28,2022-09-13 16:13:01,1300,378,0.062968
54.332941,10.153443,27109120,105895,0,378,15,2,17,-44,-69,-90,14,-57,-110,28,2022-09-13 16:13:02,1300,378,0.011112
54.332941,10.153443,27109120,105895,0,378,13,1,6,-44,-72,-90,12,-56,-110,29,2022-09-13 16:13:03,1300,378,0.131492
54.332941,10.153443,27109120,105895,0,378,13,1,6,-44,-72,-90,12,-56,-110,29,2022-09-13 16:13:04,1300,378,0.100008
54.332941,10.153443,27109120,105895,0,378,13,1,6,-44,-72,-90,12,-56,-110,29,2022-09-13 16:13:05,1300,378,0.066672
54.332941,10.153443,27109120,105895,0,378,13,1,2,-38,-68,-90,16,-57,-110,31,2022-09-13 16:13:06,1300,378,0.050004
54.332941,10.153443,27109120,105895,0,378,13,1,2,-38,-68,-90,16,-57,-110,31,2022-09-13 16:13:07,1300,378,0.07408
54.332941,10.153443,27109120,105895,0,378,13,1,2,-38,-68,-90,16,-57,-110,31,2022-09-13 16:13:08,1300,378,0.020372
54.332941,10.153443,27109120,105895,0,378,13,1,3,-44,-71,-90,14,-56,-110,28,2022-09-13 16:13:09,1300,378,0.01852
54.332941,10.153443,27109120,105895,0,378,13,1,3,-44,-71,-90,14,-56,-110,28,2022-09-13 16:13:10,1300,378,0.070376
54.332942,10.153445,27109120,105895,0,378,13,1,3,-44,-71,-90,14,-56,-110,28,2022-09-13 16:13:11,1300,378,0.177792
54.332942,10.153445,27109120,105895,0,378,13,1,1,-42,-71,-90,14,-56,-110,28,2022-09-13 16:13:12,1300,378,0.016668
54.332942,10.153445,27109120,105895,0,378,13,1,1,-42,-71,-90,14,-56,-110,28,2022-09-13 16:13:13,1300,378,0.044448
54.332942,10.153445,27109120,105895,0,378,13,1,1,-42,-71,-90,14,-56,-110,28,2022-09-13 16:13:14,1300,378,0.11112
54.332942,10.153445,27109120,105895,0,378,13,1,0,-44,-71,-90,12,-56,-110,30,2022-09-13 16:13:15,1300,378,0.0926
54.332942,10.153445,27109120,105895,0,378,13,1,0,-44,-71,-90,12,-56,-110,30,2022-09-13 16:13:16,1300,378,0.020372
54.332942,10.153445,27109120,105895,0,378,13,1,0,-44,-71,-90,12,-56,-110,30,2022-09-13 16:13:17,1300,378,0.053708
54.332942,10.153445,27109120,105895,0,378,13,1,2,-43,-72,-90,12,-55,-110,32,2022-09-13 16:13:18,1300,378,0.118528
54.332942,10.153445,27109120,105895,0,378,13,1,2,-43,-72,-90,12,-55,-110,32,2022-09-13 16:13:19,1300,378,0.06482
54.332942,10.153445,27109120,105895,0,378,13,1,2,-43,-72,-90,12,-55,-110,32,2022-09-13 16:13:20,1300,378,0.077784
54.332942,10.153445,27109120,105895,0,378,14,2,6,-43,-71,-90,12,-56,-110,28,2022-09-13 16:13:21,1300,378,0.014816
54.332942,10.153443,27109120,105895,0,378,14,2,6,-43,-71,-90,12,-56,-110,28,2022-09-13 16:13:22,1300,378,0.174088
54.332942,10.153443,27109120,105895,0,378,14,2,6,-43,-71,-90,12,-56,-110,28,2022-09-13 16:13:23,1300,378,0.124084
54.332942,10.153443,27109120,105895,0,378,13,1,1,-43,-71,-90,14,-57,-110,27,2022-09-13 16:13:24,1300,378,0.087044
54.332942,10.153443,27109120,105895,0,378,13,1,1,-43,-71,-90,14,-57,-110,27,2022-09-13 16:13:25,1300,378,0.022224
54.332942,10.153441,27109120,105895,0,378,13,1,1,-43,-71,-90,14,-57,-110,27,2022-09-13 16:13:26,1300,378,0.07408
54.332942,10.153441,27109120,105895,0,378,13,1,1,-43,-71,-90,14,-57,-110,27,2022-09-13 16:13:27,1300,378,0.06482
54.332942,10.153441,27109120,105895,0,378,14,2,1,-43,-70,-90,16,-56,-110,28,2022-09-13 16:13:28,1300,378,0.044448
54.332942,10.153441,27109120,105895,0,378,14,2,1,-43,-70,-90,16,-56,-110,28,2022-09-13 16:13:29,1300,378,0.087044
54.332942,10.153441,27109120,105895,0,378,14,2,1,-43,-70,-90,16,-56,-110,28,2022-09-13 16:13:30,1300,378,0.022224
54.332942,10.153441,27109120,105895,0,378,15,1,23,-42,-70,-90,14,-56,-110,29,2022-09-13 16:13:31,1300,378,0.079636
54.332942,10.153441,27109120,105895,0,378,15,1,23,-42,-70,-90,14,-56,-110,29,2022-09-13 16:13:32,1300,378,0.118528
54.332942,10.15344,27109120,105895,0,378,15,1,23,-42,-70,-90,14,-56,-110,29,2022-09-13 16:13:33,1300,378,0.081488
54.332942,10.15344,27109120,105895,0,378,14,1,1,-42,-69,-90,14,-55,-110,30,2022-09-13 16:13:34,1300,378,0.085192
54.332942,10.15344,27109120,105895,0,378,14,1,1,-42,-69,-90,14,-55,-110,30,2022-09-13 16:13:35,1300,378,0.100008
54.332942,10.15344,27109120,105895,0,378,14,1,1,-42,-69,-90,14,-55,-110,30,2022-09-13 16:13:36,1300,378,0.107416
54.332942,10.153441,27109120,105895,0,378,14,2,31,-43,-70,-90,16,-54,-110,28,2022-09-13 16:13:37,1300,378,0.168532
54.332942,10.153441,27109120,105895,0,378,14,2,31,-43,-70,-90,16,-54,-110,28,2022-09-13 16:13:38,1300,378,0.01852
54.332942,10.153441,27109120,105895,0,378,14,2,31,-43,-70,-90,16,-54,-110,28,2022-09-13 16:13:39,1300,378,0.029632
54.332942,10.15344,27109120,105895,0,378,13,1,3,-43,-70,-90,14,-56,-110,30,2022-09-13 16:13:40,1300,378,0.051856
54.332941,10.153441,27109120,105895,0,378,13,1,3,-43,-70,-90,14,-56,-110,30,2022-09-13 16:13:41,1300,378,0.079636
54.332942,10.153441,27109120,105895,0,378,13,1,3,-43,-70,-90,14,-56,-110,30,2022-09-13 16:13:42,1300,378,0.200016
54.332942,10.153441,27109120,105895,0,378,13,1,3,-43,-70,-90,14,-55,-110,29,2022-09-13 16:13:43,1300,378,0.127788
54.332942,10.153441,27109120,105895,0,378,13,1,3,-43,-70,-90,14,-55,-110,29,2022-09-13 16:13:44,1300,378,0.01852
54.332942,10.153443,27109120,105895,0,378,13,1,3,-43,-70,-90,14,-55,-110,29,2022-09-13 16:13:45,1300,378,0.17594
54.332944,10.153443,27109120,105895,0,378,12,1,2,-42,-71,-90,12,-56,-110,29,2022-09-13 16:13:46,1300,378,0.19446
54.332944,10.153443,27109120,105895,0,378,12,1,2,-42,-71,-90,12,-56,-110,29,2022-09-13 16:13:47,1300,378,0.125936
54.332944,10.153443,27109120,105895,0,378,12,1,2,-42,-71,-90,12,-56,-110,29,2022-09-13 16:13:48,1300,378,0.03704
54.332944,10.153443,27109120,105895,0,378,11,1,1,-41,-69,-90,14,-55,-110,32,2022-09-13 16:13:49,1300,378,0.053708
54.332944,10.153441,27109120,105895,0,378,11,1,1,-41,-69,-90,14,-55,-110,32,2022-09-13 16:13:50,1300,378,0.087044
54.332944,10.153441,27109120,105895,0,378,11,1,1,-41,-69,-90,14,-55,-110,32,2022-09-13 16:13:51,1300,378,0.08334
54.332944,10.153441,27109120,105895,0,378,13,2,3,-43,-71,-90,14,-58,-110,31,2022-09-13 16:13:52,1300,378,0.075932
54.332944,10.153443,27109120,105895,0,378,13,2,3,-43,-71,-90,14,-58,-110,31,2022-09-13 16:13:53,1300,378,0.090748
54.332944,10.153443,27109120,105895,0,378,13,2,3,-43,-71,-90,14,-58,-110,31,2022-09-13 16:13:54,1300,378,0.11112
54.332946,10.153445,27109120,105895,0,378,13,1,2,-44,-71,-90,14,-56,-110,28,2022-09-13 16:13:55,1300,378,0.161124
54.332944,10.153445,27109120,105895,0,378,13,1,2,-44,-71,-90,14,-56,-110,28,2022-09-13 16:13:56,1300,378,0.077784
54.332944,10.153445,27109120,105895,0,378,13,1,2,-44,-71,-90,14,-56,-110,28,2022-09-13 16:13:57,1300,378,0.072228
54.332944,10.153445,27109120,105895,0,378,15,2,0,-44,-71,-90,14,-54,-110,32,2022-09-13 16:13:58,1300,378,0.116676
54.332944,10.153445,27109120,105895,0,378,15,2,0,-44,-71,-90,14,-54,-110,32,2022-09-13 16:13:59,1300,378,0.11112
54.332944,10.153445,27109120,105895,0,378,15,2,0,-44,-71,-90,14,-54,-110,32,2022-09-13 16:14:00,1300,378,0.05556
54.332944,10.153443,27109120,105895,0,378,15,2,1,-44,-71,-90,14,-55,-110,30,2022-09-13 16:14:01,1300,378,0.127788
54.332942,10.153443,27109120,105895,0,378,15,2,1,-44,-71,-90,14,-55,-110,30,2022-09-13 16:14:02,1300,378,0.075932
54.332942,10.153443,27109120,105895,0,378,15,2,1,-44,-71,-90,14,-55,-110,30,2022-09-13 16:14:03,1300,378,0.125936
54.332942,10.153443,27109120,105895,0,378,15,1,3,-38,-69,-80,16,-55,-110,31,2022-09-13 16:14:04,1300,378,0.088896
54.332942,10.153441,27109120,105895,0,378,15,1,3,-38,-69,-80,16,-55,-110,31,2022-09-13 16:14:05,1300,378,0.066672
54.332942,10.153441,27109120,105895,0,378,15,1,3,-38,-69,-80,16,-55,-110,31,2022-09-13 16:14:06,1300,378,0.08334
54.332942,10.153441,27109120,105895,0,378,13,1,2,-44,-71,-90,14,-56,-110,30,2022-09-13 16:14:07,1300,378,0.077784
54.332941,10.15344,27109120,105895,0,378,13,1,2,-44,-71,-90,14,-56,-110,30,2022-09-13 16:14:08,1300,378,0.025928
54.332941,10.15344,27109120,105895,0,378,13,1,2,-44,-71,-90,14,-56,-110,30,2022-09-13 16:14:09,1300,378,0.024076
54.332941,10.15344,27109120,105895,0,378,13,1,1,-43,-71,-90,14,-56,-110,31,2022-09-13 16:14:10,1300,378,0.081488
54.332941,10.15344,27109120,105895,0,378,13,1,1,-43,-71,-90,14,-56,-110,31,2022-09-13 16:14:11,1300,378,0.051856
54.332941,10.15344,27109120,105895,0,378,13,1,1,-43,-71,-90,14,-56,-110,31,2022-09-13 16:14:12,1300,378,0.038892
54.332941,10.15344,27109120,105895,0,378,15,1,4,-43,-72,-100,16,-56,-110,30,2022-09-13 16:14:13,1300,378,0.011112
54.332939,10.15344,27109120,105895,0,378,15,1,4,-43,-72,-100,16,-56,-110,30,2022-09-13 16:14:14,1300,378,0.118528
54.332939,10.15344,27109120,105895,0,378,15,1,4,-43,-72,-100,16,-56,-110,30,2022-09-13 16:14:15,1300,378,0.118528
54.332939,10.153438,27109120,105895,0,378,13,1,18,-43,-71,-90,12,-56,-110,30,2022-09-13 16:14:16,1300,378,0.050004
54.332939,10.153438,27109120,105895,0,378,13,1,18,-43,-71,-90,12,-56,-110,30,2022-09-13 16:14:17,1300,378,0.044448
54.332939,10.15344,27109120,105895,0,378,13,1,18,-43,-71,-90,12,-56,-110,30,2022-09-13 16:14:18,1300,378,0.103712
54.332941,10.15344,27109120,105895,0,378,15,1,6,-42,-71,-100,14,-54,-110,27,2022-09-13 16:14:19,1300,378,0.122232
54.332941,10.153438,27109120,105895,0,378,15,1,6,-42,-71,-100,14,-54,-110,27,2022-09-13 16:14:20,1300,378,0.0926
54.332941,10.153438,27109120,105895,0,378,15,1,6,-42,-71,-100,14,-54,-110,27,2022-09-13 16:14:21,1300,378,0.150012
54.332941,10.153438,27109120,105895,0,378,14,1,1,-43,-71,-90,14,-54,-110,26,2022-09-13 16:14:22,1300,378,0.070376
54.332941,10.153438,27109120,105895,0,378,14,1,1,-43,-71,-90,14,-54,-110,26,2022-09-13 16:14:23,1300,378,0.140752
54.332939,10.153438,27109120,105895,0,378,14,1,1,-43,-71,-90,14,-54,-110,26,2022-09-13 16:14:24,1300,378,0.01852
54.332939,10.153436,27109120,105895,0,378,12,1,1,-44,-71,-90,12,-55,-110,29,2022-09-13 16:14:25,1300,378,0.025928
54.332939,10.153436,27109120,105895,0,378,12,1,1,-44,-71,-90,12,-55,-110,29,2022-09-13 16:14:26,1300,378,0.072228
54.332939,10.153436,27109120,105895,0,378,12,1,1,-44,-71,-90,12,-55,-110,29,2022-09-13 16:14:27,1300,378,0.179644
54.332939,10.153436,27109120,105895,0,378,15,1,4,-43,-71,-90,14,-57,-110,27,2022-09-13 16:14:28,1300,378,0.02778
54.332939,10.153436,27109120,105895,0,378,15,1,4,-43,-71,-90,14,-57,-110,27,2022-09-13 16:14:29,1300,378,0.035188
54.332939,10.153436,27109120,105895,0,378,15,1,4,-43,-71,-90,14,-57,-110,27,2022-09-13 16:14:30,1300,378,0.038892
54.332939,10.153438,27109120,105895,0,378,13,1,6,-42,-71,-100,14,-58,-110,32,2022-09-13 16:14:31,1300,378,0.07408
54.332939,10.153438,27109120,105895,0,378,13,1,6,-42,-71,-100,14,-58,-110,32,2022-09-13 16:14:32,1300,378,0.007408
54.332939,10.153436,27109120,105895,0,378,13,1,6,-42,-71,-100,14,-58,-110,32,2022-09-13 16:14:33,1300,378,0.033336
54.332939,10.153436,27109120,105895,0,378,15,1,30,-41,-71,-90,16,-58,-110,32,2022-09-13 16:14:34,1300,378,0.085192
54.332939,10.153436,27109120,105895,0,378,15,1,30,-41,-71,-90,16,-58,-110,32,2022-09-13 16:14:35,1300,378,0.020372
54.332939,10.153436,27109120,105895,0,378,15,1,30,-41,-71,-90,16,-58,-110,32,2022-09-13 16:14:36,1300,378,0.127788
54.332939,10.153436,27109120,105895,0,378,13,1,1,-43,-71,-90,14,-57,-110,29,2022-09-13 16:14:37,1300,378,0.06482
54.332939,10.153436,27109120,105895,0,378,13,1,1,-43,-71,-90,14,-57,-110,29,2022-09-13 16:14:38,1300,378,0.044448
54.332939,10.153436,27109120,105895,0,378,13,1,1,-43,-71,-90,14,-57,-110,29,2022-09-13 16:14:39,1300,378,0.12038
54.332939,10.153436,27109120,105895,0,378,15,1,0,-41,-71,-90,12,-58,-110,27,2022-09-13 16:14:40,1300,378,0.024076
54.332939,10.153436,27109120,105895,0,378,15,1,0,-41,-71,-90,12,-58,-110,27,2022-09-13 16:14:41,1300,378,0.035188
54.332939,10.153436,27109120,105895,0,378,15,1,0,-41,-71,-90,12,-58,-110,27,2022-09-13 16:14:42,1300,378,0.08334
54.332939,10.153436,27109120,105895,0,378,15,1,1,-42,-71,-90,14,-58,-110,27,2022-09-13 16:14:43,1300,378,0.07408
54.332939,10.153436,27109120,105895,0,378,15,1,1,-42,-71,-90,14,-58,-110,27,2022-09-13 16:14:44,1300,378,0.125936
54.332939,10.153436,27109120,105895,0,378,15,1,1,-42,-71,-90,14,-58,-110,27,2022-09-13 16:14:45,1300,378,0.068524
54.332939,10.153436,27109120,105895,0,378,13,1,6,-43,-71,-90,14,-57,-110,29,2022-09-13 16:14:46,1300,378,0.135196
54.332939,10.153436,27109120,105895,0,378,13,1,6,-43,-71,-90,14,-57,-110,29,2022-09-13 16:14:47,1300,378,0.016668
54.332939,10.153435,27109120,105895,0,378,13,1,6,-43,-71,-90,14,-57,-110,29,2022-09-13 16:14:48,1300,378,0.144456
54.332939,10.153435,27109120,105895,0,378,13,2,0,-42,-71,-110,12,-57,-110,27,2022-09-13 16:14:49,1300,378,0.103712
54.332939,10.153435,27109120,105895,0,378,13,2,0,-42,-71,-110,12,-57,-110,27,2022-09-13 16:14:50,1300,378,0.090748
54.332939,10.153435,27109120,105895,0,378,13,2,0,-42,-71,-110,12,-57,-110,27,2022-09-13 16:14:51,1300,378,0.109268
54.332939,10.153435,27109120,105895,0,378,12,1,2,-43,-69,-90,14,-55,-110,30,2022-09-13 16:14:52,1300,378,0.053708
54.332939,10.153435,27109120,105895,0,378,12,1,2,-43,-69,-90,14,-55,-110,30,2022-09-13 16:14:53,1300,378,0.059264
54.332939,10.153433,27109120,105895,0,378,12,1,2,-43,-69,-90,14,-55,-110,30,2022-09-13 16:14:54,1300,378,0.066672
54.332941,10.153433,27109120,105895,0,378,13,1,1,-43,-71,-80,12,-58,-110,29,2022-09-13 16:14:55,1300,378,0.177792
54.332941,10.153435,27109120,105895,0,378,13,1,1,-43,-71,-80,12,-58,-110,29,2022-09-13 16:14:56,1300,378,0.137048
54.332942,10.153435,27109120,105895,0,378,13,1,1,-43,-71,-80,12,-58,-110,29,2022-09-13 16:14:57,1300,378,0.211128
54.332942,10.153435,27109120,105895,0,378,13,1,1,-43,-71,-80,12,-58,-110,29,2022-09-13 16:14:58,1300,378,0.174088
54.332944,10.153435,27109120,105895,0,378,15,1,1,-42,-71,-90,14,-59,-110,32,2022-09-13 16:14:59,1300,378,0.050004
54.332944,10.153435,27109120,105895,0,378,15,1,1,-42,-71,-90,14,-59,-110,32,2022-09-13 16:15:00,1300,378,0.10186
54.332944,10.153435,27109120,105895,0,378,15,1,1,-42,-71,-90,14,-59,-110,32,2022-09-13 16:15:01,1300,378,0.0463
54.332944,10.153435,27109120,105895,0,378,13,1,2,-43,-71,-90,12,-61,-110,28,2022-09-13 16:15:02,1300,378,0.022224
54.332944,10.153435,27109120,105895,0,378,13,1,2,-43,-71,-90,12,-61,-110,28,2022-09-13 16:15:03,1300,378,0.08334
54.332944,10.153436,27109120,105895,0,378,13,1,2,-43,-71,-90,12,-61,-110,28,2022-09-13 16:15:04,1300,378,0.0463
54.332944,10.153435,27109120,105895,0,378,15,2,3,-44,-71,-90,14,-60,-110,30,2022-09-13 16:15:05,1300,378,0.024076
54.332944,10.153436,27109120,105895,0,378,15,2,3,-44,-71,-90,14,-60,-110,30,2022-09-13 16:15:06,1300,378,0.053708
54.332944,10.153436,27109120,105895,0,378,15,2,3,-44,-71,-90,14,-60,-110,30,2022-09-13 16:15:07,1300,378,0.025928
54.332944,10.153436,27109120,105895,0,378,13,1,1,-43,-71,-90,14,-57,-110,29,2022-09-13 16:15:08,1300,378,0.0926
54.332944,10.153438,27109120,105895,0,378,13,1,1,-43,-71,-90,14,-57,-110,29,2022-09-13 16:15:09,1300,378,0.153716
54.332944,10.153438,27109120,105895,0,378,13,1,1,-43,-71,-90,14,-57,-110,29,2022-09-13 16:15:10,1300,378,0.003704
54.332944,10.153438,27109120,105895,0,378,15,1,3,-42,-71,-90,14,-58,-110,29,2022-09-13 16:15:11,1300,378,0.07408
54.332946,10.15344,27109120,105895,0,378,15,1,3,-42,-71,-90,14,-58,-110,29,2022-09-13 16:15:12,1300,378,0.048152
54.332946,10.15344,27109120,105895,0,378,15,1,3,-42,-71,-90,14,-58,-110,29,2022-09-13 16:15:13,1300,378,0.038892
54.332946,10.15344,27109120,105895,0,378,13,1,7,-41,-71,-90,12,-58,-110,28,2022-09-13 16:15:14,1300,378,0.062968
54.332946,10.15344,27109120,105895,0,378,13,1,7,-41,-71,-90,12,-58,-110,28,2022-09-13 16:15:15,1300,378,0.14816
54.332944,10.15344,27109120,105895,0,378,13,1,7,-41,-71,-90,12,-58,-110,28,2022-09-13 16:15:16,1300,378,0.075932
54.332944,10.15344,27109120,105895,0,378,13,1,0,-42,-70,-90,12,-58,-110,30,2022-09-13 16:15:17,1300,378,0.088896
54.332944,10.15344,27109120,105895,0,378,13,1,0,-42,-70,-90,12,-58,-110,30,2022-09-13 16:15:18,1300,378,0.12038
54.332944,10.15344,27109120,105895,0,378,13,1,0,-42,-70,-90,12,-58,-110,30,2022-09-13 16:15:19,1300,378,0.035188
54.332944,10.15344,27109120,105895,0,378,15,1,1,-41,-70,-90,14,-59,-110,30,2022-09-13 16:15:20,1300,378,0.085192
54.332944,10.15344,27109120,105895,0,378,15,1,1,-41,-70,-90,14,-59,-110,30,2022-09-13 16:15:21,1300,378,0.01852
54.332944,10.15344,27109120,105895,0,378,15,1,1,-41,-70,-90,14,-59,-110,30,2022-09-13 16:15:22,1300,378,0.085192
54.332944,10.15344,27109120,105895,0,378,15,1,4,-43,-71,-90,14,-60,-110,27,2022-09-13 16:15:23,1300,378,0.062968
54.332944,10.15344,27109120,105895,0,378,15,1,4,-43,-71,-90,14,-60,-110,27,2022-09-13 16:15:24,1300,378,0.144456
54.332944,10.153438,27109120,105895,0,378,15,1,4,-43,-71,-90,14,-60,-110,27,2022-09-13 16:15:25,1300,378,0.118528
54.332944,10.153438,27109120,105895,0,378,13,1,3,-43,-71,-90,14,-59,-110,28,2022-09-13 16:15:26,1300,378,0.06482
54.332944,10.153438,27109120,105895,0,378,13,1,3,-43,-71,-90,14,-59,-110,28,2022-09-13 16:15:27,1300,378,0.050004
54.332942,10.153438,27109120,105895,0,378,13,1,3,-43,-71,-90,14,-59,-110,28,2022-09-13 16:15:28,1300,378,0.066672
54.332942,10.153438,27109120,105895,0,378,13,1,1,-41,-71,-100,14,-60,-110,31,2022-09-13 16:15:29,1300,378,0.12038
54.332942,10.153438,27109120,105895,0,378,13,1,1,-41,-71,-100,14,-60,-110,31,2022-09-13 16:15:30,1300,378,0.088896
54.332941,10.153436,27109120,105895,0,378,13,1,1,-41,-71,-100,14,-60,-110,31,2022-09-13 16:15:31,1300,378,0.0463
54.332941,10.153436,27109120,105895,0,378,14,1,6,-41,-71,-90,14,-61,-110,26,2022-09-13 16:15:32,1300,378,0.02778
54.332941,10.153438,27109120,105895,0,378,14,1,6,-41,-71,-90,14,-61,-110,26,2022-09-13 16:15:33,1300,378,0.07408
54.332941,10.153438,27109120,105895,0,378,14,1,6,-41,-71,-90,14,-61,-110,26,2022-09-13 16:15:34,1300,378,0.044448
54.332941,10.153438,27109120,105895,0,378,13,1,1,-42,-71,-100,14,-57,-110,30,2022-09-13 16:15:35,1300,378,0.075932
54.332941,10.153438,27109120,105895,0,378,13,1,1,-42,-71,-100,14,-57,-110,30,2022-09-13 16:15:36,1300,378,0.144456
54.332941,10.153438,27109120,105895,0,378,13,1,1,-42,-71,-100,14,-57,-110,30,2022-09-13 16:15:37,1300,378,0.107416
54.332939,10.153438,27109120,105895,0,378,12,1,3,-43,-71,-90,14,-57,-110,31,2022-09-13 16:15:38,1300,378,0.105564
54.332939,10.153438,27109120,105895,0,378,12,1,3,-43,-71,-90,14,-57,-110,31,2022-09-13 16:15:39,1300,378,0.06482
54.332939,10.153438,27109120,105895,0,378,12,1,3,-43,-71,-90,14,-57,-110,31,2022-09-13 16:15:40,1300,378,0.062968
54.332939,10.153438,27109120,105895,0,378,13,2,3,-42,-71,-90,10,-59,-110,31,2022-09-13 16:15:41,1300,378,0.142604
