datarate,PCell_Downlink_TB_Size,SCell_Downlink_TB_Size,PCell_SNR_1,PCell_SNR_2,SCell_SNR_1,SCell_SNR_2,PCell_RSSI_1,PCell_RSSI_2,PCell_RSSI_max,PCell_RSRP_1,PCell_RSRP_2,PCell_RSRP_max,PCell_Downlink_Average_MCS,SCell_Downlink_Average_MCS,PCell_Downlink_Num_RBs,SCell_Downlink_Num_RBs,date
107000000.0,8513057.0,7601860.0,15.327000102996827,16.74900011062622,13.806000003814697,15.248000001907348,-49.355625,-53.038125,-53.038125,-85.51,-87.185625,-85.51,22.0,18.0,75690.0,96452.0,240
116000000.0,8223092.0,8297857.0,16.156000089645385,17.66099998474121,16.551000089645385,14.643999977111816,-49.21625,-52.838125,-52.838125,-85.341875,-87.0875,-85.341875,22.0,19.0,75764.0,94328.0,241
106000000.0,8112452.0,7454112.0,16.112000007629394,16.642000007629395,16.187999963760376,15.14100001335144,-48.486875,-53.209375,-53.209375,-84.61125,-87.66875,-84.61125,21.0,22.0,76789.0,94988.0,242
119000000.0,8700210.0,8919687.0,16.88799991607666,17.160000009536745,15.361000032424927,16.29500005722046,-48.18125,-52.10875,-52.10875,-83.954375,-86.731875,-83.954375,23.0,20.0,74690.0,95520.0,243
122000000.0,8373180.0,9583705.0,17.049000024795532,17.388000011444092,16.197000074386597,15.421999998092652,-48.25125,-51.095625,-51.095625,-83.861875,-85.45875,-83.861875,22.0,21.0,76801.0,95968.0,244
130000000.0,9549102.0,10089988.0,15.030000009536742,18.633999996185302,15.502999982833863,15.738999977111817,-48.08875,-50.84375,-50.84375,-84.32875,-85.06875,-84.32625,23.0,22.0,77371.0,91412.0,245
141000000.0,9850921.0,9131332.0,16.334000101089476,18.501000051498412,13.035000009536743,17.09900008201599,-47.885625,-51.07875,-51.07875,-84.375,-85.436875,-84.375,24.0,20.0,74545.0,95624.0,246
131000000.0,10462827.0,10059838.0,16.048000001907347,18.2660000705719,14.698000020980835,17.194000005722046,-47.533125,-51.30125,-51.30125,-84.110625,-85.811875,-84.110625,25.0,21.0,77143.0,94472.0,247
142000000.0,10110283.0,8904452.0,16.87,18.441000022888183,12.993999943733215,17.06500009536743,-47.570625,-51.525,-51.525,-83.95,-85.770625,-83.95,24.0,20.0,75654.0,94104.0,248
125000000.0,8976621.0,8066224.0,15.762000017166137,18.69,13.305000033378601,17.513999977111816,-47.6425,-51.7125,-51.7125,-84.163125,-85.84375,-84.163125,24.0,19.0,69856.0,94056.0,249
125000000.0,10256684.0,7861254.0,16.56200002670288,19.501999931335448,15.207999925613404,17.78700002670288,-47.301875,-51.58625,-51.58625,-84.078125,-86.016875,-84.078125,26.0,19.0,72414.0,89941.0,250
129000000.0,10465262.0,8749659.0,18.391000032424927,19.968000059127807,14.333999919891358,17.409000043869018,-47.62875,-52.25125,-52.25125,-83.6275,-86.159375,-83.6275,25.0,19.0,73456.0,95756.0,251
129000000.0,8019842.0,9074068.0,17.085999927520753,19.98199998855591,16.212000074386598,17.801999969482424,-48.42375,-51.9325,-51.9325,-84.09125,-85.73,-84.09125,23.0,20.0,67404.0,96228.0,252
126000000.0,9832090.0,9096424.0,15.930000019073486,21.25300006866455,14.500999946594238,17.367000017166138,-48.1375,-50.49625,-50.49625,-84.448125,-84.671875,-84.4,25.0,20.0,68676.0,93028.0,253
132000000.0,10778083.0,7519745.0,15.415000019073487,19.77700002670288,12.734999990463256,17.045000019073488,-48.41375,-51.539375,-51.539375,-84.52375,-85.58125,-84.52375,25.0,20.0,75961.0,95048.0,254
131000000.0,10595501.0,9951304.0,15.908999996185303,19.950999946594237,15.805000019073486,17.424000053405763,-48.43125,-51.878125,-51.878125,-84.765625,-86.10625,-84.765625,25.0,21.0,75611.0,95142.0,255
143000000.0,9548115.0,8410287.0,16.05500003814697,19.819999990463256,15.054000034332276,17.196999969482423,-48.456875,-51.53625,-51.53625,-84.835,-85.671875,-84.835,24.0,19.0,73816.0,94392.0,256
126000000.0,8858798.0,9934052.0,15.542999963760376,19.34700008392334,17.388000049591064,17.346999959945677,-47.973125,-51.433125,-51.433125,-84.410625,-85.678125,-84.410625,24.0,21.0,66804.0,94396.0,257
139000000.0,10497264.0,9653454.0,15.994000005722047,20.68700008392334,16.608000068664552,17.43600003242493,-47.43125,-50.9575,-50.9575,-83.931875,-85.149375,-83.931875,25.0,21.0,73117.0,95532.0,258
138000000.0,9349272.0,10245742.0,15.058000020980835,20.03400001525879,16.507999935150146,16.922999963760375,-48.55125,-51.405625,-51.405625,-84.78875,-85.37,-84.786875,24.0,21.0,70579.0,94596.0,259
127000000.0,8328778.0,8113683.0,14.429999990463257,19.143000087738038,14.252000007629395,15.642999963760376,-48.31875,-51.8575,-51.8575,-84.854375,-85.9275,-84.829375,23.0,19.0,66876.0,93164.0,260
107000000.0,8614329.0,7573894.0,13.277000064849853,18.385999965667725,14.930000009536743,14.910000038146972,-48.73125,-51.3975,-51.3975,-85.0275,-85.378125,-84.935625,23.0,18.0,69347.0,94720.0,261
125000000.0,9962895.0,7429227.0,13.326999979019165,18.159000062942503,14.393000049591064,15.707000045776367,-49.06875,-51.696875,-51.696875,-84.97625,-85.3575,-84.96375,23.0,18.0,82239.0,92732.0,262
124000000.0,10466011.0,7703775.0,13.256000013351441,19.15199995994568,15.339999952316283,15.75899995803833,-49.019375,-51.37625,-51.37625,-84.966875,-85.196875,-84.816875,23.0,18.0,82992.0,95360.0,263
126000000.0,10067444.0,7910741.0,13.09799994945526,18.439999990463257,13.62399995803833,15.473999996185302,-49.28125,-51.291875,-51.291875,-85.0325,-85.263125,-85.024375,23.0,19.0,80558.0,94260.0,264
125000000.0,10180189.0,8327489.0,15.672999973297118,18.744999961853026,16.58700008392334,16.42600004196167,-48.783125,-52.2275,-52.2275,-84.92375,-86.17125,-84.92375,23.0,20.0,83216.0,92040.0,265
135000000.0,9814378.0,9676450.0,15.69,18.11800006866455,18.236999893188475,16.44800001144409,-48.6125,-52.234375,-52.234375,-84.908125,-86.41875,-84.908125,23.0,21.0,82769.0,94420.0,266
133000000.0,9298023.0,8614090.0,15.123999938964843,18.248999929428102,14.768000011444093,15.746000003814697,-48.7875,-51.7,-51.7,-84.958125,-86.065,-84.958125,23.0,19.0,77542.0,96380.0,267
118000000.0,9821740.0,7648111.0,14.40699995994568,18.675000028610228,14.666999969482422,15.436000003814698,-49.094375,-51.74875,-51.74875,-85.3925,-85.96375,-85.3925,23.0,19.0,77955.0,89852.0,268
133000000.0,10925356.0,6861891.0,15.68600004196167,18.954000129699708,14.685999994277955,16.386000061035155,-48.826875,-51.99125,-51.99125,-85.116875,-86.129375,-85.116875,24.0,18.0,81201.0,84572.0,269
118000000.0,10718235.0,7290602.0,16.55799994468689,19.503000020980835,13.514999980926513,16.105999927520752,-48.42625,-52.01,-52.01,-84.695625,-86.08375,-84.695625,24.0,17.0,81457.0,94408.0,270
129000000.0,9979934.0,7852059.0,16.735000019073485,19.09700005531311,15.540999994277954,17.73299997329712,-48.80125,-52.209375,-52.209375,-84.34,-86.085625,-84.34,23.0,27.0,81559.0,95516.0,271
131000000.0,11293001.0,8158254.0,17.137999954223634,19.39900001525879,13.294999980926514,17.327999954223632,-48.7075,-52.29125,-52.29125,-84.548125,-86.268125,-84.548125,25.0,19.0,82059.0,93900.0,272
129000000.0,10186885.0,7414151.0,14.75699999809265,17.943999967575074,12.037999963760376,16.95799998283386,-48.70875,-52.04375,-52.04375,-84.615,-86.23125,-84.615,24.0,26.0,80239.0,94108.0,273
123000000.0,9963236.0,8093123.0,17.163000078201293,18.90800006866455,13.511000003814697,17.26799994468689,-48.533125,-52.151875,-52.151875,-84.36625,-86.4225,-84.36625,24.0,22.0,75869.0,93228.0,274
101000000.0,7861804.0,7464701.0,17.180000009536744,18.44699999809265,13.879000005722046,17.947000074386597,-48.98125,-52.39875,-52.39875,-84.493125,-86.3575,-84.493125,25.0,20.0,57675.0,76448.0,275
146000000.0,11470638.0,8885904.0,17.781999921798707,19.626000032424926,13.74799997329712,17.67699995994568,-47.870625,-52.12875,-52.12875,-83.993125,-86.208125,-83.993125,25.0,21.0,82671.0,88952.0,276
126000000.0,10999219.0,7708053.0,17.57399995803833,19.228000001907347,12.567000036239625,17.817000026702882,-48.9525,-51.778125,-51.778125,-84.856875,-85.929375,-84.569375,25.0,19.0,81091.0,90472.0,277
133000000.0,9198034.0,9646671.0,17.674999923706054,19.378000078201293,17.527999906539918,21.151999988555907,-49.9825,-51.22,-51.22,-85.440625,-85.649375,-84.909375,23.0,21.0,76096.0,89886.0,278
129000000.0,8610940.0,8416210.0,16.92699990272522,17.039000101089478,17.265999965667724,18.644999856948854,-51.390625,-52.94,-52.94,-86.593125,-87.32,-86.320625,21.0,20.0,83880.0,87720.0,279
107000000.0,7211644.0,7035037.0,16.870000047683718,18.032999925613403,16.773000059127806,18.2010000038147,-51.046875,-52.42625,-52.42625,-85.975,-86.35375,-85.385,21.0,19.0,73506.0,80821.0,280
91200000.0,7229440.0,5620789.0,15.573000054359436,16.77800005912781,14.36800000190735,15.71799997806549,-50.335,-51.93375,-51.93375,-85.43375,-85.808125,-84.70125,19.0,18.0,81054.0,71097.0,281
85800000.0,7725969.0,4902760.0,17.296000022888183,16.46700001716614,12.928999977111816,14.224999978542328,-48.305,-50.138125,-50.138125,-83.3025,-83.5975,-82.7475,20.0,16.0,80911.0,70567.0,282
93800000.0,8334394.0,5055164.0,18.047000026702882,18.0110000705719,14.167000026702881,13.325000081062317,-46.31125,-48.239375,-48.239375,-81.1325,-81.63875,-80.83,22.0,16.0,76963.0,69188.0,283
101000000.0,10907691.0,6392700.0,18.72899998664856,19.21800003051758,13.514999990463258,15.325000023841858,-42.290625,-44.683125,-44.683125,-77.370625,-78.38625,-76.943125,24.0,17.0,84652.0,82938.0,284
149000000.0,13253458.0,8468735.0,18.501000051498412,20.991000003814698,14.153999981880188,17.941999883651732,-40.59625,-43.22625,-43.22625,-75.920625,-76.78375,-75.708125,27.0,19.0,82114.0,91420.0,285
144000000.0,13139261.0,8452298.0,18.042000093460082,20.751999940872192,14.281999998092651,19.11999994277954,-42.559375,-45.439375,-45.439375,-78.0475,-78.915625,-77.909375,27.0,20.0,84339.0,88772.0,286
150000000.0,12055108.0,9512454.0,19.153000040054323,19.27700009346008,16.193999948501588,18.63200002670288,-41.994375,-46.179375,-46.179375,-76.8,-79.48,-76.8,25.0,22.0,84378.0,85656.0,287
141000000.0,11763228.0,6508581.0,19.50400004386902,17.919000062942505,13.802000012397766,14.172000064849854,-41.55125,-46.05625,-46.05625,-76.865,-79.90875,-76.865,26.0,18.0,80969.0,82756.0,288
125000000.0,12068765.0,6276199.0,17.407000007629396,15.584000005722046,13.69699996471405,13.169000024795531,-43.173125,-46.3675,-46.3675,-78.984375,-80.455,-78.9775,26.0,22.0,78968.0,84128.0,289
116000000.0,10742352.0,4853867.0,18.02100005149841,17.387000026702882,8.631999983787537,12.91499997138977,-42.969375,-44.816875,-44.816875,-78.97375,-79.263125,-78.5,25.0,21.0,76295.0,78672.0,290
106000000.0,10011956.0,4539994.0,19.160000047683717,21.150999984741212,8.341000015735625,8.311000025272369,-43.12125,-43.0325,-43.0325,-78.72375,-76.926875,-76.926875,25.0,21.0,72734.0,82690.0,291
93700000.0,8400196.0,5019934.0,17.49900013923645,19.776999988555907,9.485,7.61099999666214,-43.275625,-43.928125,-43.928125,-78.73875,-77.536875,-77.52,23.0,22.0,69645.0,90284.0,292
94100000.0,9116397.0,4900613.0,16.83399998664856,16.944000062942504,12.163999991416931,8.91799996137619,-43.61375,-45.35625,-45.35625,-79.33875,-79.511875,-79.239375,23.0,19.0,77824.0,86044.0,293
98900000.0,10558600.0,4709175.0,16.401999950408936,16.408000020980836,11.83499997138977,7.236999976634979,-44.433125,-46.9025,-46.9025,-80.30625,-81.279375,-80.305625,23.0,20.0,86557.0,83239.0,294
109000000.0,10153237.0,5031999.0,15.63799997329712,15.704999990463257,9.524000000953674,11.17,-47.061875,-48.011875,-48.011875,-83.219375,-82.965625,-82.88375,23.0,21.0,87724.0,90448.0,295
102000000.0,8967148.0,3874881.0,14.319999961853027,15.246000022888184,9.49800003528595,11.850999970436096,-50.63375,-50.5775,-50.5775,-86.834375,-85.46,-85.458125,21.0,14.0,86306.0,74047.0,296
78300000.0,8143767.0,2649423.0,13.791000018119812,15.058000025749207,10.131000003814698,11.736999979019165,-53.2325,-52.7875,-52.7875,-88.91875,-88.13,-88.113125,20.0,13.0,86728.0,54014.0,297
71900000.0,7639954.0,2132348.0,12.976000056266784,14.305000047683716,8.171999971866608,10.135999982357026,-55.331875,-53.729375,-53.729375,-91.288125,-89.495625,-89.46125,19.0,13.0,84437.0,47339.0,298
63200000.0,6834684.0,2817552.0,12.875000009536743,14.303999967575074,7.589999985694885,8.57100001335144,-56.600625,-55.951875,-55.951875,-91.833125,-91.273125,-91.14,18.0,10.0,84789.0,72626.0,299
67400000.0,4857315.0,4061129.0,12.339000012874603,13.59999995470047,7.889999992847443,9.75000006198883,-55.546875,-55.409375,-55.409375,-90.329375,-90.638125,-89.931875,15.0,12.0,72788.0,92432.0,300
59600000.0,6126524.0,3214309.0,11.063999996185302,14.101999969482423,8.253000001907349,5.302999986410141,-57.559375,-56.995,-56.995,-93.008125,-91.936875,-91.860625,17.0,13.0,80050.0,95256.0,301
57200000.0,4499270.0,3325909.0,10.324000028371811,11.420000002384185,9.25699999332428,6.303999978899956,-58.719375,-57.99,-57.99,-94.0225,-93.02875,-92.981875,15.0,12.0,72787.0,95436.0,302
51300000.0,4906757.0,3108006.0,10.385999988913536,13.656000001430511,9.267000064849853,5.598000011444092,-57.95625,-57.3375,-57.3375,-93.32875,-91.81125,-91.76125,16.0,11.0,72467.0,94532.0,303
57700000.0,3875837.0,3650184.0,10.288000000715256,12.448999938964844,9.854999992847443,7.11899998664856,-57.08125,-56.99625,-56.99625,-92.2075,-91.695625,-91.40375,15.0,10.0,61734.0,94880.0,304
55100000.0,4951828.0,3769019.0,10.814000035151839,12.683999964743853,9.662999997138977,7.3949999690055845,-57.51125,-57.8975,-57.8975,-93.030625,-92.913125,-92.565625,15.0,11.0,81911.0,93456.0,305
61200000.0,4988230.0,4869263.0,10.441999987810851,14.331000056266785,11.822000007629395,8.026000027656556,-56.67125,-55.98125,-55.98125,-92.248125,-90.951875,-90.858125,15.0,13.0,83502.0,95960.0,306
70000000.0,5210891.0,4672240.0,10.5750000166893,14.96900006890297,10.288000011444092,7.011999975442887,-55.8425,-54.518125,-54.518125,-91.615625,-89.730625,-89.718125,15.0,13.0,83427.0,96468.0,307
64000000.0,5104596.0,3539685.0,8.643000022172927,14.451000075340271,8.755000008642673,6.486000005975366,-55.990625,-54.744375,-54.744375,-92.343125,-89.988125,-89.9675,15.0,10.0,83547.0,90396.0,308
55400000.0,4474723.0,3886657.0,8.615999991893768,14.664000002145768,11.898000001907349,7.960000023841858,-57.23375,-55.180625,-55.180625,-93.426875,-89.89,-89.875625,15.0,11.0,79396.0,91724.0,309
56600000.0,4294111.0,3698463.0,10.331999933719635,14.544999957084656,12.024999990463257,9.135000040531159,-55.73375,-53.840625,-53.840625,-91.4875,-88.579375,-88.474375,17.0,12.0,79106.0,83564.0,310
52900000.0,4470303.0,3381932.0,7.537999994158745,12.764999939501285,10.662000001072883,8.825000042915343,-56.14125,-54.038125,-54.038125,-93.28125,-89.73125,-89.73125,16.0,10.0,83369.0,90468.0,311
61100000.0,5130639.0,3712535.0,10.190999972224235,14.007000039815903,10.497000029087067,8.704999981820583,-53.170625,-52.196875,-52.196875,-89.6675,-87.294375,-87.29125,16.0,11.0,83397.0,93836.0,312
58000000.0,4598177.0,3916171.0,12.274000071287155,15.095999915599823,11.14399998664856,8.524000058174133,-52.676875,-51.330625,-51.330625,-88.31125,-86.108125,-86.108125,15.0,11.0,86508.0,95557.0,313
52200000.0,3591152.0,3465479.0,8.44800000846386,12.486000047028064,10.18300003528595,9.050999960899354,-54.43875,-52.531875,-52.531875,-91.105625,-88.278125,-88.278125,14.0,10.0,82444.0,91516.0,314
47000000.0,3918366.0,3163291.0,8.965000011920928,13.510999979972839,8.256000016331672,7.442000030726194,-54.370625,-52.486875,-52.486875,-91.46625,-88.28125,-88.28125,17.0,9.0,84113.0,85071.0,315
44600000.0,2318589.0,3516583.0,5.3912087965470095,5.510988989947261,9.386813210917044,7.840659337548109,-56.26304945054945,-55.948489010989015,-55.948489010989015,-93.70673076923077,-93.68337912087912,-93.06936813186813,11.0,12.0,79621.0,86056.0,316
43700000.0,4968941.0,2997332.0,11.553999985009431,9.853000003099442,7.1860000205039976,7.270000014603138,-52.44125,-53.88625,-53.88625,-87.986875,-88.56875,-87.88625,15.0,16.0,92324.0,89472.0,317
56900000.0,4559230.0,3726252.0,10.13299998730421,7.7639999871701,10.863000044822693,8.91699998140335,-51.28875,-51.748125,-51.748125,-87.050625,-87.0675,-86.71875,15.0,18.0,94461.0,94032.0,318
54200000.0,4878471.0,3379981.0,9.798999972343445,6.96299998678267,9.963000009059906,7.2110000187158585,-49.63,-50.1225,-50.1225,-85.7075,-85.864375,-85.398125,16.0,17.0,93807.0,92216.0,319
61800000.0,5700190.0,3093192.0,13.144000028371812,10.702000029087067,8.646000020503998,7.4589999897032975,-49.79,-50.6025,-50.6025,-85.71125,-85.840625,-85.28375,16.0,16.0,94220.0,90708.0,320
57600000.0,6278298.0,3068024.0,13.36210524408441,12.014736863813901,8.427173884018607,8.553260858292164,-49.05263157894737,-50.00986842105263,-50.00986842105263,-84.80592105263158,-85.14342105263158,-84.4625,16.0,12.0,94079.0,89564.0,321
77900000.0,7740612.0,5310097.0,13.818000061511993,12.489999957084656,13.433000011444092,14.641999988555908,-48.240625,-48.833125,-48.833125,-84.55875,-84.216875,-83.938125,18.0,14.0,95057.0,93688.0,322
105000000.0,9378346.0,6663540.0,14.986000018119812,13.358000020980835,13.940999927520751,15.075000019073487,-48.25875,-48.6725,-48.6725,-84.84375,-84.449375,-84.183125,21.0,16.0,94711.0,96236.0,323
111000000.0,9481673.0,6819718.0,14.902999967336655,14.34699998140335,14.531000032424927,15.784999980926514,-48.289375,-49.3925,-49.3925,-85.164375,-85.24125,-84.754375,21.0,16.0,94959.0,95892.0,324
121000000.0,11244156.0,6634997.0,16.273999981880188,16.111000027656555,14.920999984741211,16.340999913215636,-47.660625,-48.858125,-48.858125,-84.511875,-84.543125,-84.14375,23.0,16.0,94453.0,95244.0,325
116000000.0,10076653.0,6938091.0,15.531000018119812,14.229000017642974,15.38499993801117,15.63100004196167,-47.01375,-47.576875,-47.576875,-84.053125,-83.63875,-83.355,21.0,16.0,94779.0,95676.0,326
125000000.0,10540993.0,6780828.0,16.327999963760377,14.998000032901764,15.131999974250794,14.991000032424926,-46.684375,-46.74875,-46.74875,-83.674375,-82.80625,-82.6025,22.0,16.0,95245.0,93304.0,327
111000000.0,10475134.0,4589335.0,16.664999985694884,14.58699998140335,10.95099996805191,11.102000031471253,-46.0225,-47.053125,-47.053125,-82.9975,-83.194375,-82.45625,22.0,13.0,94442.0,94472.0,328
106000000.0,12035404.0,4451922.0,17.059999990463258,16.191999988555906,12.320000047683715,12.567999997138976,-46.42875,-47.569375,-47.569375,-83.29625,-83.306875,-82.638125,24.0,12.0,95080.0,95356.0,329
105000000.0,8984888.0,5153405.0,15.025000056028366,12.1050000397861,13.29999997138977,13.869999947547912,-45.108125,-45.53,-45.53,-82.124375,-81.769375,-81.29,20.0,13.0,93760.0,94340.0,330
110000000.0,12006915.0,6422987.0,18.30899995803833,16.351999945640564,14.176000008583069,14.649000010490418,-46.396875,-45.590625,-45.590625,-82.82125,-81.5225,-81.394375,23.0,15.0,95547.0,95956.0,331
130000000.0,13315162.0,6409146.0,18.69900002479553,17.391000061035157,14.422000031471253,14.65599998474121,-47.3225,-47.69,-47.69,-83.594375,-83.07125,-82.725625,25.0,15.0,94879.0,95104.0,332
139000000.0,13872980.0,5724389.0,19.169999990463257,18.40199996948242,14.54099992275238,14.265000014305114,-46.456875,-45.626875,-45.626875,-82.413125,-80.9025,-80.825,26.0,14.0,93828.0,92760.0,333
140000000.0,15031621.0,6434011.0,20.087000036239623,20.542999992370607,15.457999973297119,15.76599998474121,-43.598125,-43.370625,-43.370625,-79.555625,-78.24875,-78.079375,26.0,16.0,95683.0,92368.0,334
154000000.0,15663514.0,7115220.0,18.34699994087219,22.95100004196167,15.470999989509583,16.166000032424925,-44.334375,-42.248125,-42.248125,-80.721875,-76.183125,-76.183125,27.0,17.0,94811.0,93472.0,335
161000000.0,15519496.0,7319961.0,15.907000036239625,21.264999923706053,15.47499994277954,16.164000000953674,-44.90125,-44.614375,-44.614375,-81.50375,-78.595625,-78.59,27.0,18.0,93674.0,92920.0,336
159000000.0,14967557.0,8150120.0,17.258999996185302,17.42900002479553,16.16400004386902,16.430999956130982,-45.510625,-46.38375,-46.38375,-81.251875,-81.040625,-80.58125,27.0,18.0,95571.0,96416.0,337
164000000.0,15226885.0,9411883.0,19.141000061035157,18.62900004386902,16.88699996948242,17.08299994468689,-44.98,-46.423125,-46.423125,-80.843125,-81.224375,-80.44125,27.0,20.0,95381.0,95532.0,338
176000000.0,15896483.0,9783665.0,20.162000036239625,17.49600001335144,17.008000087738036,16.973000049591064,-44.38625,-46.5125,-46.5125,-80.078125,-81.46125,-79.97375,27.0,21.0,95048.0,95344.0,339
173000000.0,13638615.0,10097049.0,17.950999946594237,16.458000011444092,17.327000102996827,17.785000019073486,-46.07,-48.6225,-48.6225,-81.830625,-83.27,-81.6975,26.0,22.0,91666.0,89900.0,340
152000000.0,11266899.0,10177525.0,16.60000005722046,15.50299994468689,17.695999994277955,17.669999952316285,-50.00375,-51.2425,-51.2425,-85.4875,-85.761875,-84.9525,23.0,21.0,94688.0,95220.0,341
147000000.0,11637699.0,10414391.0,16.262000045776368,16.341000142097474,17.29299994468689,17.032999935150148,-51.279375,-52.16625,-52.16625,-86.851875,-86.734375,-86.18625,23.0,22.0,94416.0,90784.0,342
165000000.0,11861813.0,11483090.0,17.63400004386902,16.107999949455262,17.096999979019166,18.209000015258788,-50.095625,-50.47375,-50.47375,-85.188125,-85.02625,-84.355,24.0,23.0,93072.0,94616.0,343
170000000.0,12700516.0,12512173.0,19.19699995994568,16.424999980926515,20.017000036239622,20.320999965667724,-49.81875,-51.3775,-51.3775,-85.54125,-86.2025,-84.86375,25.0,24.0,93152.0,94784.0,344
167000000.0,11653113.0,12594581.0,16.964000034332276,14.84400003194809,21.354000024795532,21.716999950408937,-51.14125,-51.07,-51.07,-86.864375,-86.254375,-85.82875,23.0,24.0,94039.0,95256.0,345
159000000.0,9581647.0,12060345.0,14.749000022411346,16.682000041007996,22.770999908447266,22.60000009536743,-50.385,-49.319375,-49.319375,-86.38375,-84.133125,-84.01,21.0,23.0,93014.0,94808.0,346
142000000.0,8251582.0,12463723.0,13.68399998664856,14.994999933242799,22.138999919891358,22.18099998474121,-52.2525,-50.014375,-50.014375,-88.035,-84.969375,-84.883125,20.0,24.0,92708.0,94944.0,347
148000000.0,11658812.0,12325843.0,16.685999999046327,14.670000023841858,23.197000007629395,23.431000061035157,-51.079375,-50.489375,-50.489375,-86.81625,-85.534375,-85.13625,24.0,24.0,92928.0,90852.0,348
183000000.0,11764921.0,14404245.0,16.970999999046327,14.71899998664856,23.712000102996825,23.713000049591063,-50.94875,-50.65625,-50.65625,-86.848125,-85.88125,-85.20875,23.0,26.0,93384.0,95068.0,349
178000000.0,13441575.0,13618246.0,19.193000030517577,14.285000009536743,24.35599994659424,23.785000076293944,-48.654375,-49.599375,-49.599375,-84.585,-85.15875,-83.896875,25.0,25.0,92401.0,96336.0,350
179000000.0,12039424.0,11543576.0,17.070000019073486,12.793999996185303,22.243000030517578,23.62,-49.495625,-51.435625,-51.435625,-85.75625,-87.00625,-85.4475,24.0,23.0,92364.0,96608.0,351
156000000.0,10697311.0,12013313.0,11.695000033378602,15.234000034332276,20.529000053405763,24.592999992370604,-50.484375,-50.905,-50.905,-87.37125,-86.09375,-86.093125,22.0,23.0,92699.0,95988.0,352
157000000.0,9150784.0,13529723.0,9.920000014305115,12.119000005722047,19.70999994277954,22.844999923706055,-51.350625,-50.575,-50.575,-88.13625,-86.114375,-86.114375,21.0,25.0,91235.0,96864.0,353
147000000.0,9021184.0,12457016.0,11.67899998664856,8.836000051498413,20.136000051498414,22.220999984741212,-51.35625,-52.8775,-52.8775,-86.98375,-87.8625,-86.940625,20.0,24.0,91032.0,95596.0,354
170000000.0,12361142.0,14820661.0,15.29600001335144,16.20699995994568,24.50200001716614,25.126999969482423,-50.020625,-52.48,-52.48,-86.7575,-87.798125,-86.74875,24.0,26.0,93673.0,96744.0,355
197000000.0,13017578.0,14714876.0,16.80900001525879,17.982000045776367,24.767999992370605,26.444999980926514,-49.73375,-52.50875,-52.50875,-86.480625,-87.75875,-86.480625,25.0,26.0,93940.0,96228.0,356
187000000.0,12731148.0,13907035.0,17.984999961853028,17.19899995803833,24.931999921798706,26.802999992370605,-49.973125,-51.6825,-51.6825,-86.67,-87.02375,-86.67,24.0,25.0,94408.0,97164.0,357
176000000.0,12211380.0,13135276.0,17.09500002861023,15.954000005722046,23.824999923706056,24.0910000038147,-50.60625,-52.268125,-52.268125,-87.328125,-87.6875,-87.2575,24.0,25.0,95739.0,95492.0,358
183000000.0,12953559.0,13314069.0,15.908999977111817,17.001000032424926,24.49000002861023,25.965000019073486,-50.395,-50.78125,-50.78125,-87.151875,-86.0475,-86.0475,24.0,25.0,96223.0,96092.0,359
182000000.0,12809625.0,13862169.0,14.65400008201599,16.91100001335144,23.42599995613098,25.482999954223633,-50.236875,-49.634375,-49.634375,-86.87375,-84.815625,-84.815625,24.0,25.0,95559.0,97160.0,360
190000000.0,14073506.0,13828195.0,17.8300000667572,20.737000036239625,26.106999969482423,26.24699996948242,-51.12125,-48.38625,-48.38625,-87.710625,-83.479375,-83.479375,26.0,25.0,95967.0,96648.0,361
200000000.0,14723538.0,14628635.0,19.815000047683714,19.055999975204468,25.17600009918213,26.426999969482424,-48.905625,-49.761875,-49.761875,-85.30125,-85.01375,-84.6675,26.0,26.0,95796.0,96796.0,362
210000000.0,13750756.0,14668219.0,18.595000019073485,19.10699999809265,25.442000102996825,26.352000045776368,-49.701875,-50.315,-50.315,-86.07875,-85.5575,-85.155,25.0,26.0,95856.0,96540.0,363
187000000.0,12867954.0,13915751.0,17.474999980926512,20.583000011444092,23.12199999809265,24.493000011444092,-51.673125,-49.388125,-49.388125,-88.10375,-84.481875,-84.481875,24.0,25.0,95611.0,96632.0,364
193000000.0,12972650.0,15197828.0,16.519000005722045,21.199999895095825,25.296999988555907,25.461999912261962,-52.89625,-49.16875,-49.16875,-89.445,-84.171875,-84.171875,25.0,27.0,94141.0,95776.0,365
196000000.0,11956704.0,15765729.0,17.184000034332275,19.817000026702882,26.1389999961853,25.966000022888185,-51.991875,-49.72375,-49.72375,-88.385625,-84.985,-84.985,23.0,27.0,95556.0,96764.0,366
192000000.0,11800252.0,13929294.0,18.28600009918213,19.329000005722047,24.788999919891356,25.38999994277954,-52.02,-49.72,-49.72,-88.366875,-85.20125,-85.20125,23.0,26.0,95490.0,96548.0,367
167000000.0,10610496.0,14106330.0,16.501999959945678,18.951999959945677,24.86299991607666,26.276000099182127,-52.183125,-50.67375,-50.67375,-88.245,-85.7875,-85.7875,22.0,25.0,95839.0,97156.0,368
166000000.0,9719509.0,14011125.0,15.70599995613098,17.813000001907348,25.302999992370605,24.79600004196167,-51.01375,-50.785,-50.785,-87.435,-86.095625,-86.095625,21.0,26.0,95889.0,95960.0,369
